388620060513|20060513|20060514|T00000082||054842112681|13|EA|1.4
727620060513|20060513|20060514|T00000082||054842112681|1|EA|1.4
308020060513|20060513|20060514|T00000082||054842115309|12|EA|2.24
311620060513|20060513|20060514|T00000082||054842115309|5|EA|2.24
315420060513|20060513|20060514|T00000082||054842115309|8|EA|2.24
316820060513|20060513|20060514|T00000082||054842115309|10|EA|2.24
319420060513|20060513|20060514|T00000082||054842115309|108|EA|2.24
322320060513|20060513|20060514|T00000082||054842115309|42|EA|2.24
334820060513|20060513|20060514|T00000082||054842115309|5|EA|2.24
335920060513|20060513|20060514|T00000082||054842115309|32|EA|2.24
336520060513|20060513|20060514|T00000082||054842115309|31|EA|2.24
347120060513|20060513|20060514|T00000082||054842115309|15|EA|2.24
356020060513|20060513|20060514|T00000082||054842115309|7|EA|2.24
362120060513|20060513|20060514|T00000082||054842115309|12|EA|2.24
363220060513|20060513|20060514|T00000082||054842115309|14|EA|2.24
364420060513|20060513|20060514|T00000082||054842115309|4|EA|2.24
366720060513|20060513|20060514|T00000082||054842115309|37|EA|2.24
368520060513|20060513|20060514|T00000082||054842115309|25|EA|2.24
370120060513|20060513|20060514|T00000082||054842115309|67|EA|2.24
371320060513|20060513|20060514|T00000082||054842115309|13|EA|2.24
374420060513|20060513|20060514|T00000082||054842115309|23|EA|2.24
376320060513|20060513|20060514|T00000082||054842115309|15|EA|2.24
380120060513|20060513|20060514|T00000082||054842115309|10|EA|2.24
381520060513|20060513|20060514|T00000082||054842115309|14|EA|2.24
384820060513|20060513|20060514|T00000082||054842115309|4|EA|2.24
385220060513|20060513|20060514|T00000082||054842115309|5|EA|2.24
387620060513|20060513|20060514|T00000082||054842115309|13|EA|2.24
388620060513|20060513|20060514|T00000082||054842115309|48|EA|2.24
392520060513|20060513|20060514|T00000082||054842115309|3|EA|2.24
397520060513|20060513|20060514|T00000082||054842115309|19|EA|2.24
397620060513|20060513|20060514|T00000082||054842115309|12|EA|2.24
397820060513|20060513|20060514|T00000082||054842115309|7|EA|2.24
403320060513|20060513|20060514|T00000082||054842115309|19|EA|2.24
409320060513|20060513|20060514|T00000082||054842115309|5|EA|2.24
410320060513|20060513|20060514|T00000082||054842115309|5|EA|2.24
411220060513|20060513|20060514|T00000082||054842115309|2|EA|2.24
412220060513|20060513|20060514|T00000082||054842115309|31|EA|2.24
