Document #,Store#,PO#,PO Date,Address1,City,State,Zip,Vendor #,Ship Date,Qty Sold,Unit of Measurement,Unit Price,UPC,Description,Document Total
107630,00008,POTest_107630_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100415,3,EA,1.1,726404290204,1204 Tomatoes /12ct tray,22
107973,00008,POTest_107973_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100416,2,EA,1.1,726404290204,1204 Tomatoes /12ct tray,39.25
108007,00008,POTest_108007_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100417,3,EA,1.1,726404290204,1204 Tomatoes /12ct tray,153.45
107973,00008,POTest_107973_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100416,3,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,39.25
108007,00008,POTest_108007_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100417,2,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,153.45
107572,00008,POTest_107572_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100414,1,EA,5.5,726404383029,306 Strawberry /3ct tray,33.5
107630,00008,POTest_107630_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100415,3,EA,5.5,726404383029,306 Strawberry /3ct tray,22
107973,00008,POTest_107973_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100416,2,EA,5.5,726404383029,306 Strawberry /3ct tray,39.25
108007,00008,POTest_108007_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100417,1,EA,9.75,726404750005,10" Green Basket,153.45
108007,00008,POTest_108007_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100417,2,EA,7,726404790001,10" Basket White,153.45
107572,00008,POTest_107572_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100414,2,EA,8,726404922044,Gallon Per--Lilies/Grasses,33.5
107973,00008,POTest_107973_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100416,1,EA,8,726404922044,Gallon Per--Lilies/Grasses,39.25
107572,00008,POTest_107572_00008,20100429,2011 SOUTH MAIN STREET,RICE LAKE,WI,54868-0351,10301,20100414,2,EA,3.25,726404926004,Quart Perennial /10ct tray,33.5
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,6.5,726404010017,Small Fruits--Berries etc.,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,6.5,726404010024,Small Fruits--Berries etc.,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,3,EA,6.75,726404010192,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,6.75,726404010352,1 Gallon Shrub,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,9.5,726404010673,Small Fruits--Berries etc.,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,3,EA,9.5,726404010680,Small Fruits--Berries etc.,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,9.5,726404010703,Small Fruits--Berries etc.,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,6.5,726404010796,Small Fruits--Berries etc.,215.2
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,6.5,726404010819,Small Fruits--Berries etc.,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,3,EA,6.5,726404010819,Small Fruits--Berries etc.,942.95
107382,00009,POTest_107382_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100412,1,EA,8.15,726404011021,1 Gallon Shrub,16.3
107573,00009,POTest_107573_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100414,1,EA,8.15,726404011021,1 Gallon Shrub,33.05
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,3,EA,8.15,726404011021,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404011045,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404011052,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404011106,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404011120,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,6.75,726404011144,1 Gallon Shrub,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,8.15,726404011205,1 Gallon Shrub,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,8.15,726404011410,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,8.15,726404011519,1 Gallon Shrub,942.95
107382,00009,POTest_107382_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100412,1,EA,8.15,726404011649,1 Gallon Shrub,16.3
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,18,EA,8.15,726404011649,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,6.75,726404011786,1 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404011915,1 Gallon Vine,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,8.15,726404011953,1 Gallon Vine,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,7.5,726404012356,1 Gallon Rose,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,2,EA,7.5,726404012455,1 Gallon Rose,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,8.15,726404012516,1 Gallon Shrub,942.95
107457,00009,POTest_107457_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100413,4,EA,7.25,726404012783,1 Gallon Evergreen,29
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,7.25,726404012783,1 Gallon Evergreen,215.2
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,2,EA,6.75,726404013032,1 Gallon Shrub,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,10,726404030022,3 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,17,726404030084,3 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,17,726404030220,3 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,25.75,726404050044,5 Gallon Fruit Tree,942.95
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,2,EA,25.75,726404050297,5 Gallon Fruit Tree,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,25.75,726404050297,5 Gallon Fruit Tree,942.95
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,1,EA,25.75,726404050341,5 Gallon Fruit Tree,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,25.75,726404050495,5 Gallon Fruit Tree,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,27.5,726404050990,5 Gallon Shrub,942.95
107573,00009,POTest_107573_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100414,1,EA,20.5,726404051010,5 Gallon Shrub,33.05
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,3,EA,27.5,726404051515,5 Gallon Shrub,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,25.75,726404051690,5 Gallon Fruit Tree,942.95
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,1,EA,25.75,726404051737,5 Gallon Fruit Tree,122.15
107573,00009,POTest_107573_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100414,4,EA,1.1,726404290006,1204 Annual /12ct tray,33.05
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,8,EA,1.1,726404290006,1204 Annual /12ct tray,215.2
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,6,EA,1.1,726404290006,1204 Annual /12ct tray,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,54,EA,1.1,726404290006,1204 Annual /12ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,15,EA,1.1,726404290013,1204 Vegetable /12ct tray,215.2
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,1,EA,1.1,726404290013,1204 Vegetable /12ct tray,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,21,EA,1.1,726404290013,1204 Vegetable /12ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,7,EA,1.1,726404290105,1204 Peppers /12ct tray,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,8,EA,1.1,726404290105,1204 Peppers /12ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,9,EA,1.1,726404290204,1204 Tomatoes /12ct tray,215.2
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,2,EA,1.1,726404290204,1204 Tomatoes /12ct tray,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,15,EA,1.1,726404290204,1204 Tomatoes /12ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,7.5,726404300156,Mini Flat,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,7.5,726404300156,Mini Flat,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,215.2
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,1,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,122.15
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,12,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,5.5,726404383029,306 Strawberry /3ct tray,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,1,EA,5.5,726404383029,306 Strawberry /3ct tray,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,1,EA,9.75,726404750005,10" Green Basket,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,2,EA,9.75,726404750005,10" Green Basket,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,4,EA,7,726404790001,10" Basket White,942.95
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,5,EA,7,726404873001,10" Bowl,942.95
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,8,EA,8,726404922044,Gallon Per--Lilies/Grasses,215.2
107974,00009,POTest_107974_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100416,1,EA,8,726404922044,Gallon Per--Lilies/Grasses,122.15
107631,00009,POTest_107631_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100415,3,EA,3.25,726404926004,Quart Perennial /10ct tray,215.2
108008,00009,POTest_108008_00009,20100429,2583 S. PRAIRIE VIEW ROAD,CHIPPEWA FALLS,WI,54729-7505,10301,20100417,10,EA,3.25,726404926004,Quart Perennial /10ct tray,942.95
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,2,EA,6.5,726404010789,Small Fruits--Berries etc.,131.8
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,3,EA,6.5,726404010789,Small Fruits--Berries etc.,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,10,EA,7.25,726404010925,1 Gallon Evergreen,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,2,EA,8.15,726404011311,1 Gallon Shrub,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,6,EA,6.5,726404012899,Small Fruits--Berries etc.,131.8
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,1,EA,6.5,726404012899,Small Fruits--Berries etc.,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,2,EA,6.5,726404012912,Small Fruits--Berries etc.,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,2,EA,7.25,726404012950,1 Gallon Evergreen,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,1,EA,25.75,726404050372,5 Gallon Fruit Tree,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,1,EA,25.75,726404050730,5 Gallon Fruit Tree,358.4
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,1,EA,25.75,726404051751,5 Gallon Fruit Tree,358.4
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,8,EA,1.1,726404290006,1204 Annual /12ct tray,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,14,EA,1.1,726404290006,1204 Annual /12ct tray,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,20,EA,1.1,726404290006,1204 Annual /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,47,EA,1.1,726404290006,1204 Annual /12ct tray,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,3,EA,1.1,726404290013,1204 Vegetable /12ct tray,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,24,EA,1.1,726404290013,1204 Vegetable /12ct tray,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,46,EA,1.1,726404290013,1204 Vegetable /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,2,EA,1.1,726404290013,1204 Vegetable /12ct tray,153.75
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,7,EA,1.1,726404290105,1204 Peppers /12ct tray,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,6,EA,1.1,726404290105,1204 Peppers /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,4,EA,1.1,726404290105,1204 Peppers /12ct tray,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,7,EA,1.1,726404290204,1204 Tomatoes /12ct tray,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,13,EA,1.1,726404290204,1204 Tomatoes /12ct tray,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,10,EA,1.1,726404290204,1204 Tomatoes /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,20,EA,1.1,726404290204,1204 Tomatoes /12ct tray,153.75
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,1,EA,7.5,726404300156,Mini Flat,153.75
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,2,EA,1.6,726404350427,3 1/2" Specialties /12ct,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,2,EA,1.6,726404350427,3 1/2" Specialties /12ct,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,2,EA,1.6,726404350427,3 1/2" Specialties /12ct,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,2,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,5,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,116.5
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,6,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,2,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,3,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,131.8
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,11,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,6,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,1,EA,5.5,726404383029,306 Strawberry /3ct tray,131.8
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,3,EA,5.5,726404383029,306 Strawberry /3ct tray,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,1,EA,5.5,726404383029,306 Strawberry /3ct tray,153.75
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,2,EA,9.75,726404750005,10" Green Basket,116.5
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,1,EA,7,726404790001,10" Basket White,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,1,EA,7,726404790001,10" Basket White,116.5
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,2,EA,7,726404873001,10" Bowl,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,1,EA,7,726404873001,10" Bowl,116.5
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,3,EA,8,726404922044,Gallon Per--Lilies/Grasses,131.8
107975,00010,POTest_107975_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100416,3,EA,8,726404922044,Gallon Per--Lilies/Grasses,358.4
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,1,EA,8,726404922044,Gallon Per--Lilies/Grasses,153.75
107574,00010,POTest_107574_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100414,1,EA,3.25,726404926004,Quart Perennial /10ct tray,131.8
107632,00010,POTest_107632_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100415,3,EA,3.25,726404926004,Quart Perennial /10ct tray,116.5
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,3,EA,3.25,726404926004,Quart Perennial /10ct tray,153.75
108009,00010,POTest_108009_00010,20100429,1300 DEKALB AVE.,SYCAMORE,IL,60178-2750,10301,20100417,1,EA,13.2,726404987128,1204 Annual /12ct tray,153.75
107976,00011,POTest_107976_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100416,1,EA,6.75,726404010420,1 Gallon Shrub,173.4
107575,00011,POTest_107575_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100414,2,EA,1.1,726404290006,1204 Annual /12ct tray,19.15
107633,00011,POTest_107633_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100415,46,EA,1.1,726404290006,1204 Annual /12ct tray,165.85
107976,00011,POTest_107976_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100416,43,EA,1.1,726404290006,1204 Annual /12ct tray,173.4
108010,00011,POTest_108010_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100417,37,EA,1.1,726404290006,1204 Annual /12ct tray,145.9
107633,00011,POTest_107633_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100415,2,EA,1.1,726404290013,1204 Vegetable /12ct tray,165.85
107976,00011,POTest_107976_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100416,11,EA,1.1,726404290013,1204 Vegetable /12ct tray,173.4
108010,00011,POTest_108010_00011,20100429,6674 LOGAN AVENUE,BLEVIDERE,IL,61008-0368,10301,20100417,6,EA,1.1,726404290013,1204 Vegetable /12ct tray,145.9
