STDT||||||00275|00269|286951|ORIG|13|GRJAS2.5|GRJAS2.5|729094180640||550403398||3.77|EACH|2.5QT JUNCUS|||24||24||20160329||||
STDT||||||00275|00269|286951|ORIG|14|CARPNPAN|CARPNPAN|729094180602||550462263||6.13|EACH|2.6QT DIANTHUS SUPER TRPR|||32||32||20160329||||
STDT||||||00275|00269|286951|ORIG|15|IVYAMRPT|IVYAMRPT|729094181067||551103806||1.55|EACH|PT IVY|||60||60||20160329||||
STDT||||||00275|00269|286951|ORIG|16|SEDASRPT|SEDASRPT|729094181081||551103821||1.55|EACH|PT SEDUM|||80||80||20160329||||
STDT||||||00275|00269|286951|ORIG|17|VINASRPT|VINASRPT|729094181104||551103824||1.55|EACH|PT VINCA|||40||40||20160329||||
STDT||||||00275|00269|286951|ORIG|18|SCAASSQT|SCAASSQT|729094257632||551752085||1.85|EACH|QT SCABIOSA|||20||20||20160329||||
STDT||||||00275|00269|286951|ORIG|19|SAGAS1P|SAGAS1P|729094293364||553383959||1.55|EACH|PT SAGINA|||50||50||20160329||||
STDT||||||00275|00269|286951|ORIG|20|THYAS1P|THYAS1P|729094293371||553383960||1.55|EACH|PT THYMUS|||40||40||20160329||||
STDT||||||00275|00269|286951|ORIG|21|PACAS1P|PACAS1P|729094313086||555133300||1.55|EACH|PT PACHYSANDRA|||30||30||20160329||||
STHD|||||0|00275|00269|286952|286952|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||0.00|0.00|0.00
GNAD||||||00275|00269|286952|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742007267||||
GNAD||||||00275|00269|286952|SHIP|WAL-MART #0747||1511 CAMP JACKSON ROAD||CAHOKIA|IL|62206|US|0078742007267||||
STHD|||||0|00275|00269|286953|286953|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||0.00|0.00|0.00
GNAD||||||00275|00269|286953|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742013855||||
GNAD||||||00275|00269|286953|SHIP|WAL-MART #1418||1530 WEST HIGHWAY 50||O FALLON|IL|62269|US|0078742013855||||
STHD|||||0|00275|00269|286954|286954|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||0.00|0.00|0.00
GNAD||||||00275|00269|286954|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742010069||||
GNAD||||||00275|00269|286954|SHIP|WAL-MART #1033||1600 EAST TIPTON||SEYMOUR|IN|47274|US|0078742010069||||
STHD|||||0|00275|00269|286955|286955|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||0.00|0.00|0.00
GNAD||||||00275|00269|286955|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742011325||||
GNAD||||||00275|00269|286955|SHIP|WAL-MART #1160||100 SYCAMORE ESTATES DR||AURORA|IN|47001|US|0078742011325||||
STHD|||||0|00275|00269|286956|286956|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||0.00|0.00|0.00
GNAD||||||00275|00269|286956|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742014869||||
GNAD||||||00275|00269|286956|SHIP|WAL-MART #1519||100 WAL MART DRIVE||JACKSON|OH|45640|US|0078742014869||||
STHD|||||876|00275|00269|286957|286957|20160323||ORIG|ACPR|6955306152|20160323|USD||466343||20160329|19000101|||||100|||20160323|||||||||0|20160329|0|20160428|30|NET 30|||||||2379.76|2379.76|0.00
GNAD||||||00275|00269|286957|BILL|WAL-MART STORES, INC.||1108 SE 10TH STREET|ACCOUNTS PAYABLE DEPT.|BENTONVILLE|AR|72716-0655||0078742011349||||
GNAD||||||00275|00269|286957|SHIP|WAL-MART #1162||1801 S STATE ROAD 57||WASHINGTON|IN|47501|US|0078742011349||||
