|550041292|0078742019291|770|2803121225|735946305352|.75
|005675421|0078742019291|144|2803121225|735946300050|1.08
|005675451|0078742019291|360|2803121225|735946300098|1.08
|005675486|0078742019291|144|2803121225|735946300128|1.08
|005638927|0078742019291|64|2803121225|735946002343|1.25
|005639025|0078742019291|64|2803121225|735946002893|1.25
|005638906|0078742019291|64|2803121225|735946002374|1.25
|005662089|0078742019291|64|2803121225|735946301019|1.45
|005674487|0078742019291|192|2803121225|735946300746|1.45

0078742026336|2803121225|193110|550067383|0078742026336|60|2803121225|735946003951|6.8
|005660672|0078742026336|24|2803121225|735946003128|10.05
|005692234|0078742026336|84|2803121225|735946032111|3
|005674376|0078742026336|84|2803121225|735946121761|3.25
|005674504|0078742026336|84|2803121225|735946121655|3.25
|005662242|0078742026336|84|2803121225|735946122041|3.25
|005606519|0078742026336|84|2803121225|735946121617|3
|550041289|0078742026336|144|2803121225|735946101480|3.4
|005669162|0078742026336|220|2803121225|735946350451|1.1
|005669186|0078742026336|110|2803121225|735946350536|1.1
|005669171|0078742026336|220|2803121225|735946350499|1.1
|005669201|0078742026336|220|2803121225|735946350543|1.1
|550041292|0078742026336|770|2803121225|735946305352|.75
|005675479|0078742026336|216|2803121225|735946300111|1.08

0078742056661|2803121225|193111|005662820|0078742056661|12|2803121225|735946040468|10.05
|005662760|0078742056661|24|2803121225|735946040451|10.05
|005660672|0078742056661|24|2803121225|735946003128|10.05
|550041289|0078742056661|96|2803121225|735946101480|3.4
|005669171|0078742056661|220|2803121225|735946350499|1.1
|005669201|0078742056661|110|2803121225|735946350543|1.1
|550041292|0078742056661|440|2803121225|735946305352|.75
|005675404|0078742056661|144|2803121225|735946300029|1.08
|550041296|0078742056661|216|2803121225|735946300005|1.08

0078742063362|2803121225|193112|550067383|0078742063362|40|2803121225|735946003951|6.8
|005662556|0078742063362|40|2803121225|735946011581|6.8
|005662760|0078742063362|12|2803121225|735946040451|10.05
|550377161|0078742063362|42|2803121225|735946004828|3.25
|005606526|0078742063362|84|2803121225|735946121624|3
|550376900|0078742063362|42|2803121225|735946003258|3
|005662395|0078742063362|42|2803121225|735946122065|3.25
|550041289|0078742063362|216|2803121225|735946101480|3.4
|005669201|0078742063362|110|2803121225|735946350543|1.1
|550041292|0078742063362|440|2803121225|735946305352|.75
|005679457|0078742063362|128|2803121225|735946003333|2.1

0078742007328|2803121225|193113|550377161|0078742007328|42|2803121225|735946004828|3.25
|005606526|0078742007328|84|2803121225|735946121624|3
|550376900|0078742007328|42|2803121225|735946003258|3
|005669186|0078742007328|110|2803121225|735946350536|1.1
|005669171|0078742007328|220|2803121225|735946350499|1.1
|550041292|0078742007328|440|2803121225|735946305352|.75
|005662007|0078742007328|30|2803121225|735946100308|5.75
|005675404|0078742007328|144|2803121225|735946300029|1.08
|550041296|0078742007328|360|2803121225|735946300005|1.08
|005675486|0078742007328|144|2803121225|735946300128|1.08
|005639169|0078742007328|330|2803121225|735946003104|.8
|005674487|0078742007328|256|2803121225|735946300746|1.45

0078742008622|2803121225|193114|005662504|0078742008622|40|2803121225|735946330033|6.8
|005638870|0078742008622|24|2803121225|735946002145|6.8
|550067359|0078742008622|28|2803121225|735946004095|6
|005662760|0078742008622|12|2803121225|735946040451|10.05
|005660672|0078742008622|24|2803121225|735946003128|10.05
|005638878|0078742008622|42|2803121225|735946002176|3.25
|005669162|0078742008622|220|2803121225|735946350451|1.1
|005669201|0078742008622|110|2803121225|735946350543|1.1
|550041292|0078742008622|440|2803121225|735946305352|.75
|005675451|0078742008622|288|2803121225|735946300098|1.08
|550041296|0078742008622|360|2803121225|735946300005|1.08

0078742014586|2803121225|193115|005639146|0078742014586|16|2803121225|735946002961|6.5
|005639041|0078742014586|16|2803121225|735946002954|6.5
|005638878|0078742014586|42|2803121225|735946002176|3.25
|005669162|0078742014586|110|2803121225|735946350451|1.1
|005669171|0078742014586|110|2803121225|735946350499|1.1
|005669201|0078742014586|110|2803121225|735946350543|1.1
|550041292|0078742014586|440|2803121225|735946305352|.75
|005675451|0078742014586|288|2803121225|735946300098|1.08
|550041296|0078742014586|360|2803121225|735946300005|1.08

0078742016047|2803121225|193116|005662504|0078742016047|40|2803121225|735946330033|6.8
|005662556|0078742016047|40|2803121225|735946011581|6.8
|005662564|0078742016047|20|2803121225|735946011628|6.8
|005669186|0078742016047|110|2803121225|735946350536|1.1
|005669201|0078742016047|220|2803121225|735946350543|1.1
|550041292|0078742016047|440|2803121225|735946305352|.75

0078742016894|2803121225|193117|005674376|0078742016894|42|2803121225|735946121761|3.25
|005606526|0078742016894|84|2803121225|735946121624|3
|550376900|0078742016894|42|2803121225|735946003258|3
|005669186|0078742016894|110|2803121225|735946350536|1.1
|005669171|0078742016894|220|2803121225|735946350499|1.1
|550041292|0078742016894|440|2803121225|735946305352|.75
|005662007|0078742016894|30|2803121225|735946100308|5.75

0078742019086|2803121225|193118|005662504|0078742019086|60|2803121225|735946330033|6.8
|005662564|0078742019086|60|2803121225|735946011628|6.8
|005662760|0078742019086|24|2803121225|735946040451|10.05
|005660672|0078742019086|24|2803121225|735946003128|10.05
|550041292|0078742019086|770|2803121225|735946305352|.75
|005675404|0078742019086|216|2803121225|735946300029|1.08
|550041296|0078742019086|216|2803121225|735946300005|1.08
|005675479|0078742019086|216|2803121225|735946300111|1.08

0078742032948|2803121225|193119|550041292|0078742032948|770|2803121225|735946305352|.75
|005675412|0078742032948|360|2803121225|735946300036|1.08
|005675479|0078742032948|288|2803121225|735946300111|1.08

0078742054759|2803121225|193120|005662820|0078742054759|12|2803121225|735946040468|10.05
|550067889|0078742054759|12|2803121225|735946004446|10.05
|005660672|0078742054759|12|2803121225|735946003128|10.05
|005651349|0078742054759|24|2803121225|735946031749|10.05
|005674376|0078742054759|42|2803121225|735946121761|3.25
|005674504|0078742054759|84|2803121225|735946121655|3.25
|005662242|0078742054759|42|2803121225|735946122041|3.25
|005606519|0078742054759|42|2803121225|735946121617|3
|005669186|0078742054759|110|2803121225|735946350536|1.1
|005669201|0078742054759|220|2803121225|735946350543|1.1
|550041292|0078742054759|440|2803121225|735946305352|.75

0078742042671|2803121225|193121|550067383|0078742042671|40|2803121225|735946003951|6.8
|005687206|0078742042671|20|2803121225|735946011574|6.8
|005662504|0078742042671|40|2803121225|735946330033|6.8
