"SCANPO","","T00000040","431220131023","                 0","        ","20131023","097096111"," ","              1.1","1","EA","4312"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","771820131023","                 0","        ","20131023","097096111"," ","              1.1","1","EA","7718"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","370320131023","                 0","        ","20131023","097096111"," ","              1.1","1","EA","3703"," "," "," "," ","  "," ","10","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","308320131023","                 0","        ","20131023","097097611"," ","              1.3","1","EA","3083"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","471920131023","                 0","        ","20131023","097097611"," ","              1.3","1","EA","4719"," "," "," "," ","  "," ","4","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","735820131023","                 0","        ","20131023","097097611"," ","              1.3","1","EA","7358"," "," "," "," ","  "," ","3","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","957120131023","                 0","        ","20131023","097097611"," ","              1.3","1","EA","9571"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","963320131023","                 0","        ","20131023","097097611"," ","              1.3","1","EA","9633"," "," "," "," ","  "," ","5","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","746020131022","                 0","        ","20131022","097097711"," ","             1.95","1","EA","7460"," "," "," "," ","  "," ","7","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","302220131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3022"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","308320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3083"," "," "," "," ","  "," ","5","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","308420131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3084"," "," "," "," ","  "," ","11","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","310320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3103"," "," "," "," ","  "," ","4","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","364620131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3646"," "," "," "," ","  "," ","4","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","374120131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3741"," "," "," "," ","  "," ","5","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","382220131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3822"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","382320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3823"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","383620131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3836"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","384820131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3848"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","387620131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3876"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","394120131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3941"," "," "," "," ","  "," ","6","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","409320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","4093"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","437720131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","4377"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","489820131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","4898"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","497020131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","4970"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","706420131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7064"," "," "," "," ","  "," ","5","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","725520131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7255"," "," "," "," ","  "," ","4","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","735420131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7354"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","735820131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7358"," "," "," "," ","  "," ","6","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","740220131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7402"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","746020131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7460"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","956020131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","9560"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","957120131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","9571"," "," "," "," ","  "," ","4","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","962520131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","9625"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","962920131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","9629"," "," "," "," ","  "," ","7","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","963320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","9633"," "," "," "," ","  "," ","5","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","471920131023","                 0","        ","20131023","097097711"," ","             2.75","1","EA","4719"," "," "," "," ","  "," ","3","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","370320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","3703"," "," "," "," ","  "," ","8","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","706320131023","                 0","        ","20131023","097097711"," ","             1.95","1","EA","7063"," "," "," "," ","  "," ","9","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","409320131023","                 0","        ","20131023","097097811"," ","                5","1","EA","4093"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","437720131023","                 0","        ","20131023","097097811"," ","                5","1","EA","4377"," "," "," "," ","  "," ","2","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","735820131023","                 0","        ","20131023","097097811"," ","                5","1","EA","7358"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","370320131023","                 0","        ","20131023","097097811"," ","                5","1","EA","3703"," "," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","374120131023","                 0","        ","20131023","097097811"," ","                5","1","EA","3741"," "," "," "," ","  "," ","1","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","","T00000040","364620131023","                 0","        ","20131023","097098111"," ","              .65","1","EA","3646"," "," "," "," ","  "," ","54","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
