LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20151111,DM2421DA,,9991000010,21701D,,,-780.74,-780.74,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20151005,DM5175A001,000049088,9991000010,105692,,,208.93,208.93,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400813,015721521,9991000010,MF2176,,,2646.4,2646.4,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400815,015721523,9991000010,MF2177,,,2196,2196,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400821,015721526,9991000010,MF2178,,,2010.8,2010.8,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400823,015721527,9991000010,MF2179,,,3396.8,3396.8,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400824,015721528,9991000010,MF2180,,,1115.2,1115.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400825,015721529,9991000010,MF2181,,,1272,1272,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400826,015721530,9991000010,MF2182,,,2799.2,2799.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400830,015721532,9991000010,MV9113,,,2720,2720,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400831,015721533,9991000010,MF2183,,,2237,2237,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400838,015721536,9991000010,MF2184,,,1422.2,1422.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400839,015721537,9991000010,MF2185,,,1613,1613,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400843,015721538,9991000010,MF2186,,,1237.8,1237.8,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400844,015721539,9991000010,MF2187,,,1986.2,1986.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400845,015721540,9991000010,MF2188,,,1961.4,1961.4,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400846,015721541,9991000010,MF2189,,,2331.2,2331.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400847,015721542,9991000010,MF2190,,,1112.2,1112.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400852,015721543,9991000010,MF2191,,,1058,1058,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400854,015721544,9991000010,MV9114,,,1607.2,1607.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400855,015721545,9991000010,MV9115,,,3866,3866,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400856,015721546,9991000010,MF2192,,,1065,1065,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400857,015721547,9991000010,MF2193,,,4437.8,4437.8,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400866,015721553,9991000010,MF2194,,,1973.6,1973.6,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400867,015721554,9991000010,MF2195,,,1092.4,1092.4,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400869,015721555,9991000010,MF2196,,,1323,1323,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400871,015721556,9991000010,MV9116,,,2824.8,2824.8,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400873,015721557,9991000010,MV9117,,,1065,1065,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400877,015721559,9991000010,MV9118,,,1576,1576,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400878,015721560,9991000010,MF2197,,,2283.2,2283.2,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400879,015721561,9991000010,MV9119,,,2420,2420,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400880,015721562,9991000010,MV9120,,,997,997,,,,
LOWES,BATTLEFIELD FARMS,20151115,20151121,9053823,189033.75,20150929,400882,015721563,9991000010,MF2198,,,2186,2186,,,,
