20150714,AD413928Q,012887368,9991000010,964108,,,1419,1419,,0000152257,,0000152257
20150727,AD421503Q,012887857,9991000010,968105,,,352.9,352.9,,0000153421,,0000153421
20150901,DM3938DA,,9991000010,37613D,,,-539.61,-539.61,,,,
20150717,160134,015720328,9991000010,ZJ3141,,,1049.15,1049.15,,,,
20150717,160135,015720329,9991000010,ZZ7971,,,1392.5,1392.5,,,,
20150717,160143,017950064,9991000010,ZZ7972,,,1300,1300,,,,
