"ORDER   ","1519","506769","1011530729","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1519"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1522","506769","1011530730","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1522"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1523","506769","1011530731","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1523"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0153","506769","1011530732","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0153"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1531","506769","1011530733","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1531"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1556","506769","1011530734","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1556"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1557","506769","1011530735","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1557"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1561","506769","1011530736","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1561"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1565","506769","1011530737","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1565"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1569","506769","1011530738","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1569"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1577","506769","1011530739","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1577"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1589","506769","1011530740","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1589"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1591","506769","1011530741","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1591"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","1604","506769","1011530742","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","1604"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0173","506769","1011530743","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0173"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0176","506769","1011530744","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0176"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0180","506769","1011530745","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0180"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0184","506769","1011530746","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0184"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0185","506769","1011530747","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0185"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0191","506769","1011530748","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0191"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0201","506769","1011530749","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0201"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0224","506769","1011530750","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0224"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0225","506769","1011530751","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0225"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0243","506769","1011530752","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0243"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0247","506769","1011530753","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0247"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0248","506769","1011530754","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0248"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0263","506769","1011530755","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0263"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0275","506769","1011530756","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0275"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0293","506769","1011530757","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0293"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0294","506769","1011530758","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0294"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0318","506769","1011530759","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0318"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0356","506769","1011530760","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0356"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0358","506769","1011530761","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0358"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0359","506769","1011530762","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0359"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0360","506769","1011530763","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0360"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0361","506769","1011530764","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0361"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0368","506769","1011530765","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0368"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0378","506769","1011530766","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0378"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0380","506769","1011530767","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0380"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0388","506769","1011530768","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0388"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0394","506769","1011530769","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0394"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0402","506769","1011530770","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0402"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0403","506769","1011530771","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0403"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0405","506769","1011530772","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0405"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0415","506769","1011530773","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0415"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0416","506769","1011530774","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0416"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0421","506769","1011530775","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0421"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0425","506769","1011530776","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0425"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0426","506769","1011530777","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0426"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0428","506769","1011530778","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0428"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0434","506769","1011530779","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0434"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0438","506769","1011530780","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0438"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0451","506769","1011530781","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0451"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0454","506769","1011530782","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0454"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0476","506769","1011530783","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0476"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0478","506769","1011530784","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0478"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0479","506769","1011530785","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0479"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0489","506769","1011530786","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0489"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0495","506769","1011530787","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0495"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0500","506769","1011530788","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0500"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0516","506769","1011530789","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0516"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0520","506769","1011530790","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0520"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0523","506769","1011530791","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0523"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0529","506769","1011530792","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0529"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0536","506769","1011530793","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0536"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0546","506769","1011530794","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0546"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0551","506769","1011530795","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0551"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0556","506769","1011530796","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0556"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0593","506769","1011530797","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0593"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0600","506769","1011530798","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0600"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0601","506769","1011530799","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0601"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0602","506769","1011530800","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0602"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0613","506769","1011530801","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0613"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0626","506769","1011530802","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0626"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0627","506769","1011530803","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0627"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0628","506769","1011530804","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0628"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0705","506769","1011530805","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0705"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0706","506769","1011530806","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0706"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0713","506769","1011530807","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0713"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0717","506769","1011530808","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0717"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0719","506769","1011530809","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0719"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0749","506769","1011530810","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0749"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0772","506769","1011530811","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0772"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0773","506769","1011530812","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0773"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0774","506769","1011530813","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0774"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0782","506769","1011530814","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0782"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0795","506769","1011530815","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0795"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","0798","506769","1011530816","                 0","       0","20120409","1016017","831664000453","              6.3"," ","EA","0798"," "," ",,,,,"100","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
